"Product","Status","5K Pricing","CPU","Architecture","Family/Core","Program Memory Size (Kbytes)","Program Memory Size (KWords)","Bootload capable","RAM (bytes)","EEPROM / HEF","I/O Pins","Pin count","Max. CPU Speed MHz","Peripheral Pin Select (PPS)","Vbat for battery backup","Brown-Out Reset (BOR)","Low Voltage Detection","Power On Reset (POR)","Internal Oscillator","Hardware RTCC","Watch Dog Timers (WDT)","# of Comparators","Operational Amplifier","# of A/D Converters","Total # of A/D channels","Max A/D Resolution (bits)","ADC Mode:Max A/D Sample Rate (ksps)","ADCC with Computation","Number of D/A Converters","Number of DAC outputs","Max D/A Resolution (bits)","Internal Voltage Reference (Bandgap)","Zero Cross detect","Slope Compensation / Programmable Ramp Generator","Data Signal Modulator (DSM)","CTMU","Max 8 Bit Digital Timers","Max 16 Bit Digital Timers","Signal Measurement Timer","Hardware Limit Timer","Stand alone PWM","Capture / Compare/PWM (CCP)","Enhanced Capture/Compare/PWM (ECCP)","Max # PWM outputs (including complementary outputs)","Number of PWM Time Bases","Max PWM Resolution (bits)","Quadrature Encoder Interface (QEI)","Angular Timer","Math Accelerator","UART","SPI™","I2C","Number of USB Modules","USB Speed","USB Active Clock Tuning","# of CAN Modules","CAN Transmit Buffers","CAN Receive Buffers","Ethernet","LIN","IrDA","Parallel Port","Windowed Watchdog Timer (WWDT)","CRC/Scan","Configurable Logic Cell Modules (CLC)","Complementary Waveform Generator (CWG) / Complementary Output Generator (COG)","Numerically Controlled Oscillator (NCO)","Programmable switched mode controller","Hardware Cap Voltage Divider ","Cap. Touch Channels","Segment LCD","Keeloq Hardware","Security, Encryption and Authentication ","JTAG","Temp. Range Min.","Temp. Range Max.","Operation Voltage Min.(V)","Operation Voltage Max.(V)","High Voltage Capable","Packages"
" PIC32MZ1025DAH176","In Production ","$11.71","32-bit MIPS MCU","32","32-bit MCU","1024","256","Yes","33030144","0 / HEF","120","176","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","No","Yes","Yes","0","0","0","0","Yes","0","0","No","Yes","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","176/LQFP"
" PIC32MZ1064DAA169","In Production ","$8.98","32-bit MIPS MCU","32","32-bit MCU","1024","256","Yes","655360","0 / HEF","120","169","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","169/LFBGA"
" PIC32MZ1064DAA176","In Production ","$9.88","32-bit MIPS MCU","32","32-bit MCU","1024","256","Yes","655360","0 / HEF","120","176","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","176/LQFP"
" PIC32MZ1064DAA288","In Production ","$10.12","32-bit MIPS MCU","32","32-bit MCU","1024","256","Yes","655360","0 / HEF","120","288","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","288/LFBGA"
" PIC32MZ1064DAB169","In Production ","$9.39","32-bit MIPS MCU","32","32-bit MCU","1024","256","Yes","655360","0 / HEF","120","169","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","Yes","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","169/LFBGA"
" PIC32MZ1064DAB176","In Production ","$10.33","32-bit MIPS MCU","32","32-bit MCU","1024","256","Yes","655360","0 / HEF","120","169","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","Yes","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","176/LQFP"
" PIC32MZ1064DAB288","In Production ","$10.59","32-bit MIPS MCU","32","32-bit MCU","1024","256","Yes","655360","0 / HEF","120","288","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","Yes","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","288/LFBGA"
" PIC32MZ1064DAG169","In Production ","$11.52","32-bit MIPS MCU","32","32-bit MCU","1024","256","Yes","33423360","0 / HEF","120","169","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","169/LFBGA"
" PIC32MZ1064DAG176","In Production ","$12.52","32-bit MIPS MCU","32","32-bit MCU","1024","256","Yes","33423360","0 / HEF","120","176","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac/Phy","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","176/LQFP"
" PIC32MZ1064DAH169","In Production ","$12.07","32-bit MIPS MCU","32","32-bit MCU","1024","256","Yes","33423360","0 / HEF","120","169","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","Yes","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","169/LFBGA"
" PIC32MZ1064DAH176","In Production ","$13.12","32-bit MIPS MCU","32","32-bit MCU","1024","256","Yes","33423360","0 / HEF","120","176","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","Yes","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","176/LQFP"
" PIC32MZ2025DAA176","In Production ","$9.88","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","262144","0","120","176","200"," ","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","176/LQFP"
" PIC32MZ2025DAA288","In Production ","$10.12","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","262144","0 / HEF","120","288","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","288/LFBGA"
" PIC32MZ2025DAB169","In Production ","$9.39","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","262144","0 / HEF","120","169","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","Yes","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","169/LFBGA"
" PIC32MZ2025DAB176","In Production ","$10.33","32-bit MIPS MCU","32","32-bit MCU","2048","512","No","262144","0 / HEF","120","176","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","Yes","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","176/LQFP"
" PIC32MZ2025DAB288","In Production ","$10.59","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","262144","0 / HEF","120","288","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","Yes","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","288/LFBGA"
" PIC32MZ2025DAG169","In Production ","$11.52","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","33030144","0 / HEF","120","169","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","169/LFBGA"
" PIC32MZ2025DAG176","In Production ","$12.52","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","33030144","0 / HEF","120","176","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","176/LQFP"
" PIC32MZ2025DAH169","In Production ","$12.07","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","33030144","0 / HEF","120","169","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","Yes","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","169/LFBGA"
" PIC32MZ2025DAH176","In Production ","$13.12","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","33030144","0 / HEF","120","176","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","Yes","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","176/LQFP"
" PIC32MZ2048EFG064","In Production ","$7.67","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","524288","0 / HEF","53","64","200","Yes","No","BOR","LVD","Yes","8 MHz, 32 kHz ","Yes","Yes","2","0","6","24","12","18000","No","0","0","0","Yes","No","0"," ","No","0","9","0","0","0","0","0","0","0","32","0","No","No","6","4","4","1","HS Device/Host/OTG","No","0","0","0","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","125","2.2","3.6","No","64/TQFP 64/QFN"
" PIC32MZ2048EFG100","In Production ","$8.12","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","524288","0 / HEF","78","100","200","Yes","No","BOR","LVD","Yes","8 MHz, 32 kHz ","Yes","Yes","2","0","6","40","12","18000","No","0","0","0","Yes","No","0"," ","No","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","HS Device/Host/OTG","No","0","0","0","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","125","2.2","3.6","No","100/TQFP"
" PIC32MZ2048EFG124","In Production ","$8.54","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","524288","0 / HEF","98","124","200","Yes","No","BOR","LVD","Yes","8 MHz, 32 kHz ","Yes","Yes","2","0","6","48","12","18000","No","0","0","0","Yes","No","0"," ","No","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","HS Device/Host/OTG","No","0","0","0","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","125","2.2","3.6","No","124/VTLA"
" PIC32MZ2048EFG144","In Production ","$8.95","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","524288","0 / HEF","120","144","200","Yes","No","BOR","LVD","Yes","8 MHz, 32 kHz ","Yes","Yes","2","0","6","48","12","18000","No","0","0","0","Yes","No","0"," ","No","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","HS Device/Host/OTG","No","0","0","0","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","125","2.2","3.6","No","144/LQFP 144/TQFP"
" PIC32MZ2048EFH064","In Production ","$7.81","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","524288","0 / HEF","53","64","252","Yes","No","BOR","LVD","Yes","8 MHz, 32 kHz ","Yes","Yes","2","0","6","24","12","18000","No","0","0","0","Yes","No","0"," ","No","0","9","0","0","0","0","0","0","0","32","0","No","No","6","4","4","1","HS Device/Host/OTG","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","125","2.2","3.6","No","64/TQFP 64/QFN"
" PIC32MZ2048EFH100","In Production ","$8.26","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","524288","0 / HEF","78","100","252","Yes","No","BOR","LVD","Yes","8 MHz, 32 kHz ","Yes","Yes","2","0","6","40","12","18000","No","0","0","0","Yes","No","0"," ","No","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","HS Device/Host/OTG","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","125","2.2","3.6","No","100/TQFP"
" PIC32MZ2048EFH124","In Production ","$8.68","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","524288","0 / HEF","98","124","200","Yes","No","BOR","LVD","Yes","8 MHz, 32 kHz ","Yes","Yes","2","0","6","48","12","18000","No","0","0","0","Yes","No","0"," ","No","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","HS Device/Host/OTG","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","125","2.2","3.6","No","124/VTLA"
" PIC32MZ2048EFH144","In Production ","$9.09","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","524288","0 / HEF","120","144","252","Yes","No","BOR","LVD","Yes","8 MHz, 32 kHz ","Yes","Yes","2","0","6","48","12","18000","No","0","0","0","Yes","No","0"," ","No","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","HS Device/Host/OTG","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","125","2.2","3.6","No","144/LQFP 144/TQFP"
" PIC32MZ2048EFM064","In Production ","$7.95","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","524288","0 / HEF","53","64","200","Yes","No","BOR","LVD","Yes","8 MHz, 32 kHz ","Yes","Yes","2","0","6","24","12","18000","No","0","0","0","Yes","No","0"," ","No","0","9","0","0","0","0","0","0","0","32","0","No","No","6","4","4","1","HS Device/Host/OTG","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","Yes","Debug/Program/Boundary Scan","-40","125","2.2","3.6","No","64/TQFP 64/QFN"
" PIC32MZ2048EFM100","In Production ","$8.40","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","524288","0 / HEF","78","100","200","Yes","No","BOR","LVD","Yes","8 MHz, 32 kHz ","Yes","Yes","2","0","6","40","12","18000","No","0","0","0","Yes","No","0"," ","No","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","HS Device/Host/OTG","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","Yes","Debug/Program/Boundary Scan","-40","125","2.2","3.6","No","100/TQFP"
" PIC32MZ2048EFM124","In Production ","$8.82","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","524288","0 / HEF","98","124","200","Yes","No","BOR","LVD","Yes","8 MHz, 32 kHz ","Yes","Yes","2","0","6","48","12","18000","No","0","0","0","Yes","No","0"," ","No","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","HS Device/Host/OTG","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","Yes","Debug/Program/Boundary Scan","-40","125","2.2","3.6","No","124/VTLA"
" PIC32MZ2048EFM144","In Production ","$9.23","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","524288","0 / HEF","120","144","200","Yes","No","BOR","LVD","Yes","8 MHz, 32 kHz ","Yes","Yes","2","0","6","48","12","18000","No","0","0","0","Yes","No","0"," ","No","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","HS Device/Host/OTG","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","Yes","Debug/Program/Boundary Scan","-40","125","2.2","3.6","No","144/LQFP 144/TQFP"
" PIC32MZ2064DAA169","In Production ","$10.07","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","655360","0 / HEF","120","169","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","169/LFBGA"
" PIC32MZ2064DAA176","In Production ","$11.10","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","655360","0 / HEF","120","176","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","176/LQFP"
" PIC32MZ2064DAA288","In Production ","$11.37","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","655360","0 / HEF","120","288","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","288/LFBGA"
" PIC32MZ2064DAB169","In Production ","$10.59","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","655360","0 / HEF","120","169","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","Yes","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","169/LFBGA"
" PIC32MZ2064DAB176","In Production ","$11.67","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","655360","0 / HEF","120","176","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","Yes","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","176/LQFP"
" PIC32MZ2064DAB288","In Production ","$11.96","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","655360","0 / HEF","120","288","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","Yes","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","288/LFBGA"
" PIC32MZ2064DAG169","In Production ","$12.99","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","33423360","0 / HEF","120","169","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","169/LFBGA"
" PIC32MZ2064DAG176","In Production ","$14.15","32-bit MIPS MCU","32","32-bit MCU","2048","512","Yes","33423360","0 / HEF","120","176","200","Yes","Yes","BOR","LVD","Yes","8 MHz, 32 KHz ","Yes","Yes","2","0","6","45","12","18000","No","0","0","0","Yes","No","0"," ","Yes","0","9","0","0","0","0","0","0","0","32","0","No","No","6","6","5","1","High Speed","No","2","32","32","10/100 Base-TX Mac","Yes","Yes","PMP","Yes","Yes","0","0","0","0","Yes","0","0","No","No","Debug/Program/Boundary Scan","-40","85","2.2","3.6","No","176/LQFP"
